ID,cr_ID,assembly_time,eq_ID,process_time,ramp,servo_defect,data_defect,status
HDDSN00252,CRSTR01J,2015-03-05 03:38:00,EGRWT0109,2015-03-05 04:51:43,1088.0,4098.0,7536.0,pass
HDDSN00253,CRSTR01E,2015-03-09 03:49:00,EGRWT0102,2015-03-09 05:05:12,1006.0,6137.0,1087.0,pass
HDDSN00255,CRSTR01E,2015-03-07 20:34:00,EGRWT0101,2015-03-07 22:37:09,1849.0,6024.0,5670.0,fail
HDDSN00256,CRSTR01Q,2015-03-05 18:16:00,EGRWT0104,2015-03-05 19:29:26,1368.0,3391.0,3083.0,pass
HDDSN00257,CRSTR01A,2015-03-09 12:59:00,EGRWT0101,2015-03-09 14:13:09,2387.0,3702.0,1781.0,pass
HDDSN00258,CRSTR01A,2015-03-08 21:44:00,EGRWT0109,2015-03-08 22:39:47,1429.0,1846.0,2479.0,pass
HDDSN00259,CRSTR01O,2015-03-11 06:39:00,EGRWT0105,2015-03-11 08:48:45,1882.0,4310.0,2949.0,pass
HDDSN00260,CRSTR01T,2015-03-05 00:39:00,EGRWT0103,2015-03-05 02:36:24,1051.0,8081.0,4686.0,fail
HDDSN00261,CRSTR01O,2015-03-11 09:08:00,EGRWT0108,2015-03-11 11:49:34,2943.0,5773.0,3425.0,fail
HDDSN00262,CRSTR01D,2015-03-09 04:38:00,EGRWT0101,2015-03-09 06:09:23,1004.0,4227.0,5639.0,fail
HDDSN00263,CRSTR01K,2015-03-11 23:50:00,EGRWT0110,2015-03-12 01:47:47,1255.0,3504.0,1918.0,pass
HDDSN00264,CRSTR01N,2015-03-11 04:25:00,EGRWT0109,2015-03-11 06:15:54,2345.0,4586.0,1438.0,pass
HDDSN00265,CRSTR01R,2015-03-09 00:52:00,EGRWT0110,2015-03-09 01:40:43,1160.0,6893.0,4147.0,fail
HDDSN00267,CRSTR01M,2015-03-05 11:41:00,EGRWT0100,2015-03-05 12:34:28,1309.0,4465.0,5457.0,fail
HDDSN00268,CRSTR01M,2015-03-09 13:25:00,EGRWT0110,2015-03-09 14:54:22,2821.0,4062.0,2470.0,pass
HDDSN00270,CRSTR01I,2015-03-09 17:52:00,EGRWT0102,2015-03-09 19:45:00,2683.0,3959.0,1144.0,pass
HDDSN00271,CRSTR01T,2015-03-07 11:27:00,EGRWT0105,2015-03-07 13:55:53,1141.0,8003.0,2186.0,fail
HDDSN00272,CRSTR01M,2015-03-09 08:19:00,EGRWT0106,2015-03-09 09:31:50,4826.0,5814.0,3005.0,pass
HDDSN00275,CRSTR01H,2015-03-07 21:25:00,EGRWT0105,2015-03-07 22:15:30,1207.0,6676.0,2932.0,fail
HDDSN00276,CRSTR01K,2015-03-10 07:27:00,EGRWT0101,2015-03-10 08:05:04,3880.0,6234.0,1769.0,pass
HDDSN00277,CRSTR01C,2015-03-05 22:14:00,EGRWT0111,2015-03-05 23:40:59,3583.0,4613.0,2805.0,pass
HDDSN00278,CRSTR01G,2015-03-09 19:18:00,EGRWT0101,2015-03-09 20:44:10,1162.0,6092.0,2928.0,pass
HDDSN00279,CRSTR01J,2015-03-10 08:45:00,EGRWT0100,2015-03-10 09:39:53,1043.0,4224.0,1868.0,pass
HDDSN00281,CRSTR01C,2015-03-11 06:40:00,EGRWT0109,2015-03-11 08:40:21,1058.0,3235.0,7391.0,pass
HDDSN00282,CRSTR01I,2015-03-07 04:57:00,EGRWT0108,2015-03-07 06:49:13,1142.0,3477.0,2365.0,pass
HDDSN00283,CRSTR01L,2015-03-10 15:55:00,EGRWT0104,2015-03-10 17:34:13,1978.0,3201.0,1196.0,pass
HDDSN00284,CRSTR01S,2015-03-07 17:50:00,EGRWT0108,2015-03-07 18:44:38,7058.0,5125.0,3639.0,fail
HDDSN00288,CRSTR01E,2015-03-07 18:44:00,EGRWT0107,2015-03-07 19:55:09,2283.0,3020.0,2289.0,pass
HDDSN00289,CRSTR01I,2015-03-07 03:44:00,EGRWT0100,2015-03-07 05:49:26,1001.0,4624.0,4759.0,fail
HDDSN00290,CRSTR01M,2015-03-09 08:01:00,EGRWT0100,2015-03-09 09:31:40,5303.0,4516.0,1500.0,pass
HDDSN00291,CRSTR01N,2015-03-08 17:32:00,EGRWT0106,2015-03-08 18:41:49,1877.0,5522.0,4495.0,pass
HDDSN00293,CRSTR01R,2015-03-10 03:22:00,EGRWT0108,2015-03-10 05:10:20,1927.0,3940.0,1752.0,pass
HDDSN00294,CRSTR01M,2015-03-08 11:57:00,EGRWT0111,2015-03-08 13:33:56,1344.0,5873.0,1760.0,pass
HDDSN00295,CRSTR01D,2015-03-11 14:56:00,EGRWT0105,2015-03-11 15:52:56,1003.0,4500.0,6984.0,fail
HDDSN00296,CRSTR01Q,2015-03-06 18:04:00,EGRWT0106,2015-03-06 19:28:23,1010.0,5795.0,3559.0,pass
HDDSN00300,CRSTR01F,2015-03-08 15:34:00,EGRWT0103,2015-03-08 16:45:19,1320.0,3619.0,2248.0,pass
HDDSN00301,CRSTR01B,2015-03-11 01:32:00,EGRWT0100,2015-03-11 02:08:03,4594.0,3761.0,1652.0,pass
HDDSN00303,CRSTR01A,2015-03-10 18:46:00,EGRWT0114,2015-03-10 20:10:38,1131.0,4584.0,2573.0,pass
HDDSN00304,CRSTR01L,2015-03-09 20:39:00,EGRWT0103,2015-03-09 21:44:06,3267.0,2095.0,1521.0,pass
HDDSN00307,CRSTR01K,2015-03-06 15:05:00,EGRWT0112,2015-03-06 17:12:49,3937.0,5623.0,3226.0,pass
HDDSN00309,CRSTR01C,2015-03-11 05:44:00,EGRWT0105,2015-03-11 08:47:47,1584.0,4182.0,2834.0,fail
HDDSN00310,CRSTR01K,2015-03-06 20:27:00,EGRWT0110,2015-03-06 22:41:18,4657.0,7779.0,2985.0,pass
HDDSN00311,CRSTR01S,2015-03-08 19:50:00,EGRWT0104,2015-03-08 21:38:14,4527.0,8046.0,2109.0,pass
HDDSN00313,CRSTR01E,2015-03-09 22:55:00,EGRWT0104,2015-03-10 00:19:53,1021.0,3039.0,1238.0,pass
HDDSN00315,CRSTR01C,2015-03-10 23:32:00,EGRWT0105,2015-03-11 01:05:17,1096.0,3848.0,5296.0,pass
HDDSN00317,CRSTR01A,2015-03-06 15:14:00,EGRWT0105,2015-03-06 17:36:25,1146.0,2331.0,6760.0,pass
HDDSN00318,CRSTR01P,2015-03-06 04:42:00,EGRWT0109,2015-03-06 06:08:39,3684.0,6073.0,5233.0,fail
HDDSN00319,CRSTR01T,2015-03-10 12:20:00,EGRWT0113,2015-03-10 16:31:11,2871.0,4017.0,6071.0,fail
HDDSN00320,CRSTR01T,2015-03-11 01:59:00,EGRWT0111,2015-03-11 03:07:00,1366.0,5563.0,2297.0,pass
HDDSN00322,CRSTR01R,2015-03-10 16:09:00,EGRWT0102,2015-03-10 18:20:19,1001.0,5936.0,1715.0,pass
HDDSN00323,CRSTR01H,2015-03-07 15:50:00,EGRWT0108,2015-03-07 17:01:52,1938.0,4068.0,5728.0,fail
HDDSN00324,CRSTR01S,2015-03-10 19:30:00,EGRWT0102,2015-03-10 21:24:17,1008.0,5375.0,1911.0,pass
HDDSN00325,CRSTR01D,2015-03-10 15:40:00,EGRWT0102,2015-03-10 17:11:40,14543.0,2349.0,2126.0,fail
HDDSN00326,CRSTR01Q,2015-03-11 16:27:00,EGRWT0108,2015-03-11 18:42:35,1362.0,1927.0,1372.0,pass
HDDSN00328,CRSTR01G,2015-03-07 17:15:00,EGRWT0111,2015-03-07 18:34:12,1031.0,4754.0,1602.0,fail
HDDSN00329,CRSTR01H,2015-03-10 22:02:00,EGRWT0107,2015-03-10 23:26:17,2936.0,4488.0,7459.0,fail
HDDSN00330,CRSTR01M,2015-03-05 06:15:00,EGRWT0112,2015-03-05 07:17:39,4900.0,2546.0,2517.0,pass
HDDSN00331,CRSTR01R,2015-03-11 11:07:00,EGRWT0103,2015-03-11 11:59:58,1643.0,4427.0,2865.0,pass
HDDSN00332,CRSTR01E,2015-03-11 04:27:00,EGRWT0107,2015-03-11 08:51:11,1063.0,3453.0,5404.0,pass
HDDSN00333,CRSTR01D,2015-03-06 19:58:00,EGRWT0111,2015-03-06 20:59:48,2880.0,4226.0,4855.0,fail
HDDSN00334,CRSTR01R,2015-03-06 23:53:00,EGRWT0113,2015-03-07 01:27:58,4698.0,3329.0,4549.0,pass
HDDSN00335,CRSTR01B,2015-03-06 10:42:00,EGRWT0109,2015-03-06 12:30:16,1208.0,3962.0,4757.0,pass
HDDSN00336,CRSTR01S,2015-03-05 14:45:00,EGRWT0103,2015-03-05 15:59:10,2641.0,4720.0,2892.0,pass
HDDSN00337,CRSTR01E,2015-03-08 05:00:00,EGRWT0108,2015-03-08 05:59:07,3884.0,3624.0,3393.0,pass
HDDSN00338,CRSTR01I,2015-03-10 15:32:00,EGRWT0110,2015-03-10 17:01:51,2011.0,3699.0,1487.0,pass
HDDSN00339,CRSTR01T,2015-03-07 22:02:00,EGRWT0110,2015-03-08 00:18:17,1330.0,3313.0,4764.0,fail
HDDSN00340,CRSTR01D,2015-03-10 01:13:00,EGRWT0103,2015-03-10 02:06:38,2795.0,5770.0,1036.0,pass
HDDSN00341,CRSTR01S,2015-03-05 06:21:00,EGRWT0114,2015-03-05 08:45:50,2822.0,4364.0,2124.0,pass
HDDSN00343,CRSTR01H,2015-03-08 09:42:00,EGRWT0111,2015-03-08 11:29:12,7608.0,5039.0,4383.0,fail
HDDSN00345,CRSTR01F,2015-03-06 06:12:00,EGRWT0106,2015-03-06 07:40:30,1003.0,5221.0,1544.0,pass
HDDSN00346,CRSTR01A,2015-03-05 08:17:00,EGRWT0110,2015-03-05 10:04:20,1005.0,2993.0,3404.0,pass
HDDSN00347,CRSTR01O,2015-03-10 07:45:00,EGRWT0107,2015-03-10 09:50:43,2254.0,5788.0,2232.0,pass
HDDSN00348,CRSTR01N,2015-03-09 02:39:00,EGRWT0114,2015-03-09 04:00:25,1228.0,2994.0,4888.0,pass
HDDSN00349,CRSTR01O,2015-03-09 21:52:00,EGRWT0104,2015-03-09 23:27:11,1509.0,1898.0,4013.0,pass
HDDSN00350,CRSTR01S,2015-03-08 02:34:00,EGRWT0109,2015-03-08 04:51:55,4789.0,3598.0,3463.0,pass
HDDSN00352,CRSTR01E,2015-03-10 22:02:00,EGRWT0110,2015-03-10 23:38:08,22218.0,2353.0,1986.0,fail
HDDSN00354,CRSTR01G,2015-03-08 15:18:00,EGRWT0108,2015-03-08 18:14:46,9296.0,4335.0,2785.0,fail
HDDSN00355,CRSTR01P,2015-03-09 01:48:00,EGRWT0105,2015-03-09 03:28:17,1528.0,2852.0,2040.0,pass
HDDSN00356,CRSTR01D,2015-03-11 21:35:00,EGRWT0106,2015-03-11 22:34:59,2198.0,3945.0,1129.0,pass
HDDSN00358,CRSTR01N,2015-03-07 06:25:00,EGRWT0105,2015-03-07 08:32:59,2830.0,4503.0,3672.0,pass
HDDSN00359,CRSTR01M,2015-03-06 19:29:00,EGRWT0108,2015-03-06 19:56:49,1301.0,4661.0,2805.0,pass
HDDSN00360,CRSTR01F,2015-03-05 07:25:00,EGRWT0110,2015-03-05 08:30:56,1001.0,3461.0,2023.0,pass
HDDSN00361,CRSTR01N,2015-03-09 07:01:00,EGRWT0106,2015-03-09 08:49:14,1225.0,3423.0,1513.0,pass
HDDSN00363,CRSTR01A,2015-03-05 07:04:00,EGRWT0100,2015-03-05 07:59:39,1034.0,4405.0,4873.0,fail
HDDSN00364,CRSTR01Q,2015-03-11 14:33:00,EGRWT0112,2015-03-11 15:37:36,2242.0,5178.0,1918.0,pass
HDDSN00365,CRSTR01D,2015-03-11 12:23:00,EGRWT0102,2015-03-11 14:16:18,1908.0,4698.0,1930.0,pass
HDDSN00366,CRSTR01T,2015-03-05 18:11:00,EGRWT0108,2015-03-05 19:46:49,1073.0,4497.0,4679.0,fail
HDDSN00367,CRSTR01N,2015-03-10 05:12:00,EGRWT0104,2015-03-10 07:33:27,1038.0,3735.0,2689.0,pass
HDDSN00368,CRSTR01L,2015-03-10 11:55:00,EGRWT0110,2015-03-10 12:53:52,1244.0,6641.0,2221.0,pass
HDDSN00369,CRSTR01Q,2015-03-05 06:51:00,EGRWT0105,2015-03-05 07:33:28,1018.0,8091.0,1477.0,pass
HDDSN00370,CRSTR01O,2015-03-06 06:44:00,EGRWT0100,2015-03-06 09:08:36,1006.0,4543.0,6179.0,fail
HDDSN00371,CRSTR01C,2015-03-07 19:20:00,EGRWT0101,2015-03-07 20:30:01,2576.0,5841.0,5248.0,fail
HDDSN00372,CRSTR01J,2015-03-08 10:33:00,EGRWT0105,2015-03-08 11:35:36,4930.0,6090.0,3322.0,pass
HDDSN00375,CRSTR01A,2015-03-07 19:19:00,EGRWT0111,2015-03-07 20:40:26,5289.0,5740.0,1893.0,fail
HDDSN00377,CRSTR01B,2015-03-09 02:11:00,EGRWT0102,2015-03-09 03:08:41,1450.0,4387.0,6668.0,fail
HDDSN00378,CRSTR01A,2015-03-10 08:11:00,EGRWT0107,2015-03-10 10:51:04,1493.0,8057.0,7527.0,fail
HDDSN00379,CRSTR01G,2015-03-07 02:43:00,EGRWT0113,2015-03-07 04:30:58,1458.0,4873.0,1490.0,fail
HDDSN00380,CRSTR01M,2015-03-05 13:02:00,EGRWT0105,2015-03-05 14:16:07,4418.0,8165.0,4973.0,fail
HDDSN00381,CRSTR01J,2015-03-05 01:30:00,EGRWT0111,2015-03-05 03:38:08,3511.0,3901.0,3326.0,pass
HDDSN00382,CRSTR01P,2015-03-08 14:22:00,EGRWT0109,2015-03-08 15:19:25,1346.0,4267.0,1436.0,pass
HDDSN00383,CRSTR01J,2015-03-09 02:55:00,EGRWT0102,2015-03-09 06:49:34,7135.0,2065.0,2460.0,fail
HDDSN00384,CRSTR01D,2015-03-06 19:37:00,EGRWT0108,2015-03-06 22:23:10,1332.0,2080.0,1380.0,fail
HDDSN00385,CRSTR01H,2015-03-09 22:07:00,EGRWT0105,2015-03-09 23:51:16,3761.0,3142.0,2920.0,pass
HDDSN00386,CRSTR01H,2015-03-08 09:09:00,EGRWT0108,2015-03-08 10:39:02,1006.0,5941.0,1272.0,pass
HDDSN00388,CRSTR01P,2015-03-09 23:11:00,EGRWT0107,2015-03-10 02:15:24,1007.0,5077.0,2035.0,fail
HDDSN00390,CRSTR01L,2015-03-08 19:21:00,EGRWT0109,2015-03-08 20:19:23,1001.0,3708.0,1671.0,pass
HDDSN00391,CRSTR01F,2015-03-08 14:02:00,EGRWT0111,2015-03-08 15:23:43,1757.0,4096.0,7237.0,fail
HDDSN00392,CRSTR01N,2015-03-07 22:36:00,EGRWT0114,2015-03-08 01:12:29,1538.0,4355.0,1587.0,fail
HDDSN00393,CRSTR01H,2015-03-05 03:22:00,EGRWT0104,2015-03-05 04:35:05,3099.0,5617.0,1887.0,pass
HDDSN00394,CRSTR01R,2015-03-08 01:47:00,EGRWT0108,2015-03-08 04:22:46,1606.0,2704.0,1395.0,pass
HDDSN00395,CRSTR01D,2015-03-09 00:40:00,EGRWT0112,2015-03-09 01:33:24,1199.0,1636.0,3226.0,pass
HDDSN00397,CRSTR01Q,2015-03-06 23:19:00,EGRWT0100,2015-03-07 01:05:17,1004.0,5813.0,1392.0,pass
HDDSN00399,CRSTR01T,2015-03-05 19:45:00,EGRWT0104,2015-03-06 00:17:06,4496.0,5286.0,1334.0,fail
HDDSN00400,CRSTR01B,2015-03-10 03:45:00,EGRWT0113,2015-03-10 04:54:30,1773.0,4661.0,2624.0,pass
HDDSN00401,CRSTR01B,2015-03-11 12:06:00,EGRWT0110,2015-03-11 13:49:17,1005.0,3435.0,1479.0,pass
HDDSN00402,CRSTR01M,2015-03-06 02:49:00,EGRWT0103,2015-03-06 04:32:25,3428.0,3381.0,1955.0,pass
HDDSN00403,CRSTR01S,2015-03-06 14:25:00,EGRWT0101,2015-03-06 15:24:54,1405.0,2912.0,3508.0,pass
HDDSN00405,CRSTR01I,2015-03-08 22:46:00,EGRWT0104,2015-03-08 23:47:04,5544.0,2994.0,2670.0,pass
HDDSN00406,CRSTR01Q,2015-03-10 01:40:00,EGRWT0104,2015-03-10 03:25:32,1787.0,5397.0,2771.0,pass
HDDSN00408,CRSTR01P,2015-03-10 22:24:00,EGRWT0105,2015-03-11 00:33:38,1927.0,4572.0,2221.0,pass
HDDSN00409,CRSTR01C,2015-03-10 05:13:00,EGRWT0101,2015-03-10 07:57:26,1067.0,4296.0,4705.0,fail
HDDSN00410,CRSTR01G,2015-03-08 10:03:00,EGRWT0108,2015-03-08 11:09:39,1097.0,4335.0,1114.0,pass
HDDSN00411,CRSTR01G,2015-03-09 09:22:00,EGRWT0111,2015-03-09 11:08:12,1100.0,2837.0,1449.0,pass
HDDSN00412,CRSTR01J,2015-03-06 16:40:00,EGRWT0111,2015-03-06 18:11:35,1996.0,5033.0,1131.0,pass
HDDSN00413,CRSTR01N,2015-03-11 19:03:00,EGRWT0102,2015-03-11 20:22:05,3129.0,3343.0,1096.0,pass
HDDSN00414,CRSTR01M,2015-03-09 06:14:00,EGRWT0114,2015-03-09 07:51:59,11444.0,4343.0,2300.0,fail
HDDSN00415,CRSTR01P,2015-03-05 14:55:00,EGRWT0104,2015-03-05 16:23:03,1002.0,4963.0,1285.0,pass
HDDSN00417,CRSTR01M,2015-03-06 18:43:00,EGRWT0108,2015-03-06 20:35:55,1019.0,5701.0,5143.0,fail
HDDSN00418,CRSTR01H,2015-03-05 06:21:00,EGRWT0105,2015-03-05 07:54:34,10700.0,4732.0,2797.0,fail
HDDSN00420,CRSTR01D,2015-03-09 15:42:00,EGRWT0108,2015-03-09 16:43:57,1055.0,4715.0,3021.0,pass
HDDSN00421,CRSTR01S,2015-03-08 09:37:00,EGRWT0114,2015-03-08 11:32:51,1410.0,2410.0,3128.0,pass
HDDSN00424,CRSTR01I,2015-03-09 13:40:00,EGRWT0110,2015-03-09 15:13:01,1007.0,3447.0,4375.0,pass
HDDSN00425,CRSTR01N,2015-03-09 15:22:00,EGRWT0112,2015-03-09 17:12:37,3965.0,5187.0,4891.0,pass
HDDSN00427,CRSTR01L,2015-03-11 10:59:00,EGRWT0114,2015-03-11 13:03:33,4793.0,1835.0,2855.0,pass
HDDSN00428,CRSTR01B,2015-03-10 12:52:00,EGRWT0101,2015-03-10 14:20:53,1561.0,2648.0,5169.0,pass
HDDSN00429,CRSTR01R,2015-03-06 23:35:00,EGRWT0100,2015-03-07 00:15:45,7326.0,5520.0,4531.0,fail
HDDSN00430,CRSTR01S,2015-03-10 08:35:00,EGRWT0103,2015-03-10 09:39:07,1854.0,4797.0,2789.0,pass
HDDSN00431,CRSTR01P,2015-03-07 13:55:00,EGRWT0114,2015-03-07 16:40:30,1168.0,5268.0,3552.0,fail
HDDSN00434,CRSTR01F,2015-03-11 14:18:00,EGRWT0109,2015-03-11 15:10:00,2016.0,3422.0,3097.0,pass
HDDSN00437,CRSTR01L,2015-03-10 17:56:00,EGRWT0114,2015-03-10 19:16:54,6050.0,3289.0,4334.0,pass
HDDSN00439,CRSTR01G,2015-03-09 04:57:00,EGRWT0104,2015-03-09 06:19:44,3762.0,4135.0,1960.0,pass
HDDSN00440,CRSTR01B,2015-03-07 19:16:00,EGRWT0106,2015-03-07 20:15:17,2960.0,3059.0,1357.0,fail
HDDSN00441,CRSTR01A,2015-03-11 07:30:00,EGRWT0102,2015-03-11 08:48:13,2732.0,4418.0,2329.0,pass
HDDSN00443,CRSTR01M,2015-03-05 00:59:00,EGRWT0110,2015-03-05 02:46:27,3099.0,4790.0,3611.0,pass
HDDSN00444,CRSTR01T,2015-03-05 10:41:00,EGRWT0106,2015-03-05 14:47:11,1124.0,5008.0,3484.0,fail
HDDSN00445,CRSTR01A,2015-03-11 05:28:00,EGRWT0109,2015-03-11 06:22:17,1775.0,3905.0,3212.0,pass
HDDSN00447,CRSTR01Q,2015-03-10 14:16:00,EGRWT0102,2015-03-10 15:45:48,6260.0,4429.0,7689.0,fail
HDDSN00448,CRSTR01R,2015-03-09 22:29:00,EGRWT0103,2015-03-09 23:44:03,1967.0,4508.0,5744.0,fail
HDDSN00449,CRSTR01K,2015-03-08 08:06:00,EGRWT0101,2015-03-08 09:38:27,1575.0,6196.0,2984.0,pass
HDDSN00451,CRSTR01E,2015-03-08 22:56:00,EGRWT0102,2015-03-09 00:35:47,2576.0,4155.0,2959.0,pass
HDDSN00453,CRSTR01Q,2015-03-06 04:57:00,EGRWT0106,2015-03-06 06:10:08,1293.0,4668.0,4884.0,fail
HDDSN00454,CRSTR01P,2015-03-07 08:56:00,EGRWT0106,2015-03-07 10:42:38,1875.0,4500.0,2119.0,pass
HDDSN00455,CRSTR01F,2015-03-07 12:05:00,EGRWT0107,2015-03-07 14:14:10,1739.0,6452.0,1344.0,pass
HDDSN00456,CRSTR01L,2015-03-07 17:35:00,EGRWT0107,2015-03-07 19:19:57,6119.0,5339.0,3093.0,fail
HDDSN00457,CRSTR01E,2015-03-06 09:02:00,EGRWT0100,2015-03-06 11:21:04,1057.0,3726.0,4121.0,pass
HDDSN00458,CRSTR01R,2015-03-06 12:27:00,EGRWT0111,2015-03-06 13:48:21,1414.0,4259.0,3772.0,pass
HDDSN00459,CRSTR01T,2015-03-11 07:04:00,EGRWT0103,2015-03-11 11:18:37,3034.0,2814.0,3389.0,pass
HDDSN00460,CRSTR01B,2015-03-09 06:56:00,EGRWT0107,2015-03-09 07:40:19,1624.0,4989.0,3177.0,pass
HDDSN00462,CRSTR01M,2015-03-07 19:42:00,EGRWT0108,2015-03-07 22:00:55,3696.0,3623.0,5053.0,fail
HDDSN00463,CRSTR01R,2015-03-09 01:43:00,EGRWT0104,2015-03-09 03:11:18,2506.0,7997.0,1415.0,pass
HDDSN00464,CRSTR01O,2015-03-10 19:05:00,EGRWT0101,2015-03-10 20:25:48,3237.0,4420.0,3150.0,pass
HDDSN00466,CRSTR01D,2015-03-06 12:56:00,EGRWT0100,2015-03-06 13:43:09,4038.0,3245.0,2502.0,pass
HDDSN00467,CRSTR01M,2015-03-06 22:35:00,EGRWT0112,2015-03-07 00:05:05,1760.0,3718.0,1284.0,pass
HDDSN00468,CRSTR01M,2015-03-11 15:54:00,EGRWT0113,2015-03-11 17:45:43,1051.0,3215.0,4266.0,pass
HDDSN00470,CRSTR01R,2015-03-07 04:32:00,EGRWT0110,2015-03-07 05:56:56,9145.0,4908.0,1985.0,pass
HDDSN00471,CRSTR01I,2015-03-10 02:57:00,EGRWT0101,2015-03-10 03:35:20,5864.0,4677.0,3164.0,pass
HDDSN00472,CRSTR01O,2015-03-10 08:34:00,EGRWT0114,2015-03-10 09:11:52,4281.0,4272.0,4062.0,fail
HDDSN00473,CRSTR01J,2015-03-11 13:56:00,EGRWT0107,2015-03-11 15:51:15,1237.0,3876.0,4056.0,pass
HDDSN00474,CRSTR01J,2015-03-11 13:54:00,EGRWT0103,2015-03-11 17:42:43,3358.0,4581.0,3462.0,pass
HDDSN00476,CRSTR01N,2015-03-10 21:48:00,EGRWT0103,2015-03-10 22:19:12,1145.0,5507.0,3537.0,pass
HDDSN00477,CRSTR01B,2015-03-07 03:54:00,EGRWT0103,2015-03-07 04:35:32,2322.0,7369.0,1368.0,fail
HDDSN00478,CRSTR01P,2015-03-05 12:57:00,EGRWT0111,2015-03-05 16:24:53,5420.0,4384.0,3037.0,fail
HDDSN00479,CRSTR01T,2015-03-05 23:33:00,EGRWT0106,2015-03-06 01:12:16,2571.0,3742.0,2097.0,pass
HDDSN00481,CRSTR01N,2015-03-06 21:08:00,EGRWT0101,2015-03-06 22:49:54,7087.0,4077.0,2814.0,fail
HDDSN00482,CRSTR01K,2015-03-10 10:23:00,EGRWT0109,2015-03-10 11:10:40,3105.0,2373.0,1415.0,pass
HDDSN00483,CRSTR01T,2015-03-09 09:05:00,EGRWT0111,2015-03-09 13:06:25,5433.0,2879.0,1740.0,pass
HDDSN00484,CRSTR01P,2015-03-11 14:53:00,EGRWT0104,2015-03-11 16:35:06,1434.0,2223.0,1173.0,pass
HDDSN00488,CRSTR01L,2015-03-11 10:59:00,EGRWT0109,2015-03-11 14:13:24,8693.0,3354.0,2355.0,fail
HDDSN00489,CRSTR01F,2015-03-09 06:13:00,EGRWT0111,2015-03-09 07:03:17,2752.0,3630.0,2432.0,pass
HDDSN00490,CRSTR01F,2015-03-09 16:40:00,EGRWT0101,2015-03-09 18:33:06,1493.0,2932.0,1332.0,pass
HDDSN00491,CRSTR01H,2015-03-05 20:54:00,EGRWT0105,2015-03-06 00:03:28,1626.0,4531.0,1959.0,fail
HDDSN00492,CRSTR01B,2015-03-06 20:23:00,EGRWT0102,2015-03-06 21:59:21,1059.0,3226.0,2988.0,pass
HDDSN00493,CRSTR01H,2015-03-05 09:41:00,EGRWT0114,2015-03-05 10:53:59,4145.0,6145.0,2147.0,pass
HDDSN00494,CRSTR01Q,2015-03-10 07:01:00,EGRWT0107,2015-03-10 08:26:59,3235.0,1902.0,2137.0,pass
HDDSN00495,CRSTR01Q,2015-03-07 09:37:00,EGRWT0111,2015-03-07 10:47:31,1166.0,5163.0,5224.0,fail
HDDSN00496,CRSTR01R,2015-03-08 14:00:00,EGRWT0102,2015-03-08 15:59:07,2110.0,4630.0,1384.0,pass
HDDSN00497,CRSTR01F,2015-03-10 06:10:00,EGRWT0110,2015-03-10 07:28:01,2327.0,3670.0,3138.0,pass
HDDSN00499,CRSTR01R,2015-03-08 15:23:00,EGRWT0103,2015-03-08 15:53:57,1375.0,3515.0,1901.0,pass
HDDSN00500,CRSTR01H,2015-03-08 09:41:00,EGRWT0105,2015-03-08 12:15:38,1347.0,4413.0,1065.0,fail
HDDSN00501,CRSTR01E,2015-03-11 20:50:00,EGRWT0107,2015-03-11 22:10:02,2126.0,4257.0,2917.0,pass
HDDSN00502,CRSTR01B,2015-03-06 08:19:00,EGRWT0106,2015-03-06 09:38:30,2809.0,4979.0,1317.0,pass
HDDSN00504,CRSTR01J,2015-03-11 22:37:00,EGRWT0113,2015-03-11 23:10:30,4910.0,3905.0,1882.0,pass
HDDSN00505,CRSTR01J,2015-03-10 12:53:00,EGRWT0102,2015-03-10 14:18:39,4838.0,4177.0,1161.0,pass
HDDSN00506,CRSTR01T,2015-03-08 13:19:00,EGRWT0101,2015-03-08 15:15:35,1232.0,3773.0,4790.0,pass
HDDSN00507,CRSTR01D,2015-03-09 07:17:00,EGRWT0105,2015-03-09 09:02:10,2350.0,3584.0,2561.0,pass
HDDSN00508,CRSTR01D,2015-03-05 01:22:00,EGRWT0110,2015-03-05 03:45:07,4463.0,3425.0,5047.0,pass
HDDSN00509,CRSTR01R,2015-03-06 22:46:00,EGRWT0114,2015-03-07 00:13:35,1068.0,3748.0,1821.0,pass
HDDSN00510,CRSTR01G,2015-03-06 03:01:00,EGRWT0109,2015-03-06 04:43:16,1921.0,3896.0,1772.0,pass
HDDSN00511,CRSTR01N,2015-03-11 18:05:00,EGRWT0108,2015-03-11 18:41:30,1018.0,1446.0,2406.0,pass
HDDSN00512,CRSTR01Q,2015-03-10 16:46:00,EGRWT0105,2015-03-10 19:31:34,1338.0,5483.0,1410.0,fail
HDDSN00513,CRSTR01M,2015-03-10 10:38:00,EGRWT0104,2015-03-10 12:19:30,1354.0,3385.0,2952.0,pass
HDDSN00514,CRSTR01Q,2015-03-09 23:18:00,EGRWT0109,2015-03-10 00:16:24,1042.0,2067.0,7811.0,pass
HDDSN00515,CRSTR01K,2015-03-06 21:28:00,EGRWT0107,2015-03-06 22:48:51,2286.0,6152.0,2394.0,pass
HDDSN00516,CRSTR01O,2015-03-11 00:44:00,EGRWT0114,2015-03-11 02:19:48,4087.0,2978.0,1122.0,pass
HDDSN00517,CRSTR01T,2015-03-10 08:20:00,EGRWT0108,2015-03-10 10:09:27,1034.0,4528.0,3436.0,pass
